,neighbors,chemical_shift
902,"[['C', 2.3632808489006165, 0.0551236, 6, 2.55, 12], ['C', 2.819888769529622, -0.0501007, 6, 2.55, 12], ['C', 1.353726700055946, 0.41743, 6, 2.55, 12], ['F', 2.1805421044611077, -0.165903, 9, 3.98, 19], ['F', 2.1701838705129415, -0.165903, 9, 3.98, 19], ['H', 2.5704982324538106, 0.0623042, 1, 2.2, 1]]",266.24
903,"[['C', 2.367819671548226, 0.0551236, 6, 2.55, 12], ['C', 1.353454176839844, 0.41743, 6, 2.55, 12], ['F', 2.1752340698139867, -0.165903, 9, 3.98, 19], ['F', 2.1701838705129415, -0.165903, 9, 3.98, 19]]",251.972
904,"[['C', 2.3518067349692684, -0.0025286, 6, 2.55, 12], ['C', 1.3526424057300932, 0.125382, 6, 2.55, 12], ['C', 2.3644608298301235, -0.0257553, 6, 2.55, 12], ['H', 2.593273835147346, 0.0666911, 1, 2.2, 1], ['H', 2.573547643357542, 0.0646305, 1, 2.2, 1]]",304.415
905,"[['O', 2.2418944004575745, -0.395432, 8, 3.44, 16], ['C', 1.3402320182941037, 0.589144, 6, 2.55, 12], ['O', 2.2431282781135766, -0.395453, 8, 3.44, 16], ['F', 2.1587589654510784, -0.125181, 9, 3.98, 19]]",247.184
906,"[['O', 2.242245761975993, -0.395432, 8, 3.44, 16], ['C', 1.3394993894525258, 0.589144, 6, 2.55, 12], ['O', 2.2426295011540947, -0.395453, 8, 3.44, 16], ['F', 2.1587589654510784, -0.125181, 9, 3.98, 19]]",249.052
907,"[['C', 2.36648927448077, 0.0094881, 6, 2.55, 12], ['C', 2.361178292413257, 0.161251, 6, 2.55, 12], ['C', 1.339436539964457, 0.160737, 6, 2.55, 12], ['F', 2.6992823582357257, -0.202387, 9, 3.98, 19], ['H', 2.633434932229677, 0.0670789, 1, 2.2, 1]]",325.782
908,"[['C', 2.3594144874730056, 0.01393, 6, 2.55, 12], ['C', 1.3344636660013138, 0.161251, 6, 2.55, 12], ['C', 2.3573344465224535, 0.160737, 6, 2.55, 12], ['F', 2.6992823582357257, -0.202408, 9, 3.98, 19], ['H', 2.6191045992931037, 0.0676519, 1, 2.2, 1]]",304.72
909,"[['C', 2.3984626746025297, 0.164052, 6, 2.55, 12], ['C', 1.3312368177563656, 0.156347, 6, 2.55, 12], ['C', 2.3285685400483316, 0.01393, 6, 2.55, 12], ['N', 2.9132353681351004, 0.0593603, 7, 3.04, 14], ['O', 2.596142458642792, -0.126048, 8, 3.44, 16], ['H', 2.5580348143017666, 0.0676519, 1, 2.2, 1]]",297.236
910,"[['C', 2.348877639059976, -0.00588895, 6, 2.55, 12], ['C', 1.340546837265236, 0.213266, 6, 2.55, 12], ['N', 2.257235611997766, -0.226156, 7, 3.04, 14], ['H', 2.594550161027514, 0.066265, 1, 2.2, 1]]",255.845
911,"[['C', 2.352881729462935, 0.17231, 6, 2.55, 12], ['C', 1.3411274672371132, 0.159217, 6, 2.55, 12], ['C', 2.368237132068994, -0.0235455, 6, 2.55, 12], ['F', 2.668874120400633, -0.201621, 9, 3.98, 19], ['H', 2.5974255851361674, 0.0647032, 1, 2.2, 1]]",318.972
912,"[['C', 2.384821434343629, 0.0967517, 6, 2.55, 12], ['C', 1.334674220763754, 0.17231, 6, 2.55, 12], ['C', 2.3446376111484892, 0.159217, 6, 2.55, 12], ['F', 2.668874120400633, -0.202459, 9, 3.98, 19], ['C', 2.8556825533613193, 0.339693, 6, 2.55, 12], ['O', 2.824608630591756, -0.245028, 8, 3.44, 16]]",318.613
913,"[['C', 2.359302436591037, -0.0261007, 6, 2.55, 12], ['C', 1.346882522258723, 0.123422, 6, 2.55, 12], ['C', 2.359083277917338, -0.0261007, 6, 2.55, 12], ['H', 2.592504406033998, 0.0646204, 1, 2.2, 1], ['H', 2.59115462756574, 0.0646204, 1, 2.2, 1]]",292.845
914,"[['O', 2.8355708546669276, -0.494546, 8, 3.44, 16], ['C', 2.9934266105343967, 0.13178, 6, 2.55, 12], ['C', 2.36975023181159, 0.0970732, 6, 2.55, 12], ['C', 1.3491718033783082, 0.420795, 6, 2.55, 12], ['F', 2.1734885455692794, -0.165763, 9, 3.98, 19], ['F', 2.173822393167596, -0.165763, 9, 3.98, 19]]",262.185
915,"[['C', 2.3640262960262577, 0.0970732, 6, 2.55, 12], ['C', 2.6995391836529423, -0.0325832, 6, 2.55, 12], ['C', 1.3555416695470481, 0.420795, 6, 2.55, 12], ['F', 2.1734885455692794, -0.165763, 9, 3.98, 19], ['F', 2.173962938091826, -0.165763, 9, 3.98, 19], ['H', 2.284414771884769, 0.0632281, 1, 2.2, 1]]",279.282
916,"[['O', 2.8431217855022766, -0.494546, 8, 3.44, 16], ['C', 2.9919190773393245, 0.13178, 6, 2.55, 12], ['C', 2.3719397168497127, 0.0970732, 6, 2.55, 12], ['C', 1.3486242857666693, 0.420795, 6, 2.55, 12], ['F', 2.173822393167596, -0.165763, 9, 3.98, 19], ['F', 2.173962938091826, -0.165763, 9, 3.98, 19]]",262.694
917,"[['C', 2.3531958466293346, 0.0480464, 6, 2.55, 12], ['C', 1.3616380182383665, 0.131479, 6, 2.55, 12], ['C', 2.3649184824603413, -0.0259263, 6, 2.55, 12], ['C', 2.809606844380102, 0.0746505, 6, 2.55, 12], ['O', 2.86296295073633, -0.39023, 8, 3.44, 16], ['H', 2.5926351856821825, 0.0646229, 1, 2.2, 1], ['H', 2.9022967812062936, 0.0608913, 1, 2.2, 1], ['H', 2.1800500233961855, 0.20985, 1, 2.2, 1]]",307.246
918,"[['C', 2.3564804526859655, -0.0259263, 6, 2.55, 12], ['C', 1.3507829469901889, 0.131479, 6, 2.55, 12], ['C', 2.3571734382344585, 0.0480464, 6, 2.55, 12], ['C', 2.8679017910873306, 0.0746505, 6, 2.55, 12], ['H', 2.5785481044534637, 0.0646229, 1, 2.2, 1], ['H', 2.3966449589361414, 0.0608913, 1, 2.2, 1]]",300.354
919,"[['C', 2.359139829003872, -0.0261796, 6, 2.55, 12], ['C', 1.3549940643883605, 0.126566, 6, 2.55, 12], ['C', 2.36317365936661, -0.0116661, 6, 2.55, 12], ['C', 2.8115943807520494, -0.0149046, 6, 2.55, 12], ['H', 2.579599747897304, 0.0646197, 1, 2.2, 1], ['H', 2.6603056904031646, 0.0319215, 1, 2.2, 1], ['H', 2.5309245094908177, 0.0380637, 1, 2.2, 1]]",299.404
920,"[['C', 2.3825195497191882, 0.0863591, 6, 2.55, 12], ['O', 2.748644459800256, -0.126125, 8, 3.44, 16], ['C', 1.3402820598187604, 0.419568, 6, 2.55, 12], ['F', 2.185358445263544, -0.16582, 9, 3.98, 19], ['F', 2.164144081309587, -0.16582, 9, 3.98, 19]]",253.613
921,"[['C', 2.370788918996796, 0.0863591, 6, 2.55, 12], ['C', 2.965386250518772, 0.13927, 6, 2.55, 12], ['N', 2.964655060170126, 0.0570328, 7, 3.04, 14], ['O', 2.6966978123858762, -0.126125, 8, 3.44, 16], ['C', 1.3440053682157844, 0.419568, 6, 2.55, 12], ['F', 2.185358445263544, -0.16582, 9, 3.98, 19], ['F', 2.168411080093641, -0.16582, 9, 3.98, 19]]",263.869
922,"[['C', 2.645731488430115, -0.0281157, 6, 2.55, 12], ['C', 2.3580890488649495, 0.0863591, 6, 2.55, 12], ['C', 1.3548658312538682, 0.419568, 6, 2.55, 12], ['F', 2.164144081309587, -0.16582, 9, 3.98, 19], ['F', 2.168411080093641, -0.16582, 9, 3.98, 19], ['H', 2.2523694662287363, 0.0638687, 1, 2.2, 1]]",270.116
923,"[['C', 2.372516028247904, 0.0753632, 6, 2.55, 12], ['C', 1.354463233670775, 0.419105, 6, 2.55, 12], ['F', 2.1697128959427925, -0.165832, 9, 3.98, 19], ['F', 2.1752045683659857, -0.165832, 9, 3.98, 19], ['H', 2.6810433151176265, 0.142333, 1, 2.2, 1]]",260.313
924,"[['C', 2.9484938431066268, 0.0362865, 6, 2.55, 12], ['C', 2.3756012222655767, 0.0753632, 6, 2.55, 12], ['C', 1.3695748590186718, 0.419105, 6, 2.55, 12], ['F', 2.1697128959427925, -0.165832, 9, 3.98, 19], ['F', 2.1783697635311667, -0.165832, 9, 3.98, 19], ['N', 2.8877085937113467, -0.357527, 7, 3.04, 14], ['H', 2.1859077904397233, 0.142333, 1, 2.2, 1]]",266.546
925,"[['C', 2.373290447251838, 0.0753632, 6, 2.55, 12], ['C', 2.7183063189729104, -0.0483329, 6, 2.55, 12], ['C', 1.3473061592370186, 0.419105, 6, 2.55, 12], ['F', 2.1752045683659857, -0.165832, 9, 3.98, 19], ['F', 2.1783697635311667, -0.165832, 9, 3.98, 19], ['H', 2.3290851287417316, 0.0623628, 1, 2.2, 1]]",279.225
926,"[['C', 2.85821143827695, 0.00156846, 6, 2.55, 12], ['C', 2.377552889749573, 0.281538, 6, 2.55, 12], ['C', 1.339353508795376, 0.431073, 6, 2.55, 12], ['F', 2.1752516972740366, -0.166939, 9, 3.98, 19], ['F', 2.1727303777156615, -0.166939, 9, 3.98, 19], ['O', 2.7962787759435885, -0.369224, 8, 3.44, 16]]",275.494
927,"[['C', 2.423221219543723, 0.281538, 6, 2.55, 12], ['C', 1.3450418998872442, 0.431073, 6, 2.55, 12], ['F', 2.1752516972740366, -0.166939, 9, 3.98, 19], ['F', 2.1774006300096738, -0.166939, 9, 3.98, 19], ['C', 2.9529286794559204, 0.431073, 6, 2.55, 12], ['F', 2.663519492489674, -0.166939, 9, 3.98, 19], ['H', 2.490278002200798, 0.0621839, 1, 2.2, 1]]",276.777
928,"[['C', 2.390278955935028, 0.281538, 6, 2.55, 12], ['C', 1.357128796717078, 0.431073, 6, 2.55, 12], ['F', 2.1727303777156615, -0.166939, 9, 3.98, 19], ['F', 2.1774006300096738, -0.166939, 9, 3.98, 19], ['C', 2.937726710688149, 0.431073, 6, 2.55, 12], ['F', 2.6894998515753334, -0.166939, 9, 3.98, 19], ['O', 2.7178675347461176, -0.369224, 8, 3.44, 16], ['H', 2.3298135745972033, 0.211248, 1, 2.2, 1]]",279.261
929,"[['C', 2.4261398703131025, 0.281538, 6, 2.55, 12], ['C', 2.9226648244501843, 0.431073, 6, 2.55, 12], ['F', 2.663519492489674, -0.166939, 9, 3.98, 19], ['C', 1.3464923756211478, 0.431073, 6, 2.55, 12], ['F', 2.176174052878071, -0.166939, 9, 3.98, 19], ['F', 2.1766706011344383, -0.166939, 9, 3.98, 19], ['H', 2.450831595118269, 0.0621839, 1, 2.2, 1]]",276.389
930,"[['C', 2.8343780679104444, 0.00156846, 6, 2.55, 12], ['C', 2.381135347706017, 0.281538, 6, 2.55, 12], ['C', 1.3396169168793495, 0.431073, 6, 2.55, 12], ['F', 2.176174052878071, -0.166939, 9, 3.98, 19], ['F', 2.171404990744053, -0.166939, 9, 3.98, 19], ['O', 2.8314346348367683, -0.369224, 8, 3.44, 16]]",274.854
931,"[['C', 2.3890009009245525, 0.281538, 6, 2.55, 12], ['C', 2.9704738261795964, 0.431073, 6, 2.55, 12], ['F', 2.6894998515753334, -0.166939, 9, 3.98, 19], ['C', 1.3561871804712893, 0.431073, 6, 2.55, 12], ['F', 2.1766706011344383, -0.166939, 9, 3.98, 19], ['F', 2.171404990744053, -0.166939, 9, 3.98, 19], ['O', 2.683905176049703, -0.369224, 8, 3.44, 16], ['H', 2.2892730483387442, 0.211248, 1, 2.2, 1]]",278.511
932,"[['S', 2.567863553472343, -0.01564, 16, 2.58, 32], ['C', 1.3416635911283519, 0.447649, 6, 2.55, 12], ['F', 2.178876270426689, -0.159958, 9, 3.98, 19], ['F', 2.1791530624333584, -0.159958, 9, 3.98, 19]]",249.308
933,"[['S', 2.654631673994186, -0.01564, 16, 2.58, 32], ['C', 1.347093785022385, 0.447649, 6, 2.55, 12], ['F', 2.178876270426689, -0.159958, 9, 3.98, 19], ['F', 2.161931902110332, -0.159958, 9, 3.98, 19], ['H', 2.7537337631195267, 0.0628555, 1, 2.2, 1]]",235.964
934,"[['S', 2.6526986191230697, -0.01564, 16, 2.58, 32], ['C', 1.342068313136969, 0.447649, 6, 2.55, 12], ['F', 2.1791530624333584, -0.159958, 9, 3.98, 19], ['F', 2.161931902110332, -0.159958, 9, 3.98, 19]]",232.017
935,"[['C', 2.376681440785344, -0.0246717, 6, 2.55, 12], ['C', 1.370797485140886, 0.123518, 6, 2.55, 12], ['C', 2.375952566109035, -0.0246717, 6, 2.55, 12], ['H', 2.6087438946896726, 0.0646689, 1, 2.2, 1], ['H', 2.603913232289592, 0.0646689, 1, 2.2, 1], ['H', 1.9473450917488937, 0.1454, 1, 2.2, 1]]",319.993
936,"[['C', 2.3655087600709757, 0.0737087, 6, 2.55, 12], ['C', 2.6867288523259574, -0.0384846, 6, 2.55, 12], ['C', 1.3495663974864252, 0.418781, 6, 2.55, 12], ['F', 2.172095126982694, -0.165849, 9, 3.98, 19], ['F', 2.1717725377486174, -0.165849, 9, 3.98, 19], ['H', 2.3179693185600967, 0.0630326, 1, 2.2, 1]]",277.25
937,"[['C', 2.370744339052695, 0.0737087, 6, 2.55, 12], ['C', 1.3486014676111044, 0.418781, 6, 2.55, 12], ['F', 2.172095126982694, -0.165849, 9, 3.98, 19], ['F', 2.175386155746858, -0.165849, 9, 3.98, 19]]",263.674
938,"[['C', 2.3719029474318045, 0.0737087, 6, 2.55, 12], ['C', 1.3480022053337524, 0.418781, 6, 2.55, 12], ['F', 2.1717725377486174, -0.165849, 9, 3.98, 19], ['F', 2.175386155746858, -0.165849, 9, 3.98, 19]]",264.878
939,"[['C', 2.3580574523066007, -0.026336, 6, 2.55, 12], ['C', 1.3432742277798748, 0.125251, 6, 2.55, 12], ['C', 2.352832684100681, -0.00020819, 6, 2.55, 12], ['H', 2.58415382254629, 0.0646122, 1, 2.2, 1], ['H', 2.6074348910418634, 0.066561, 1, 2.2, 1]]",290.253
940,"[['C', 2.3515003567717376, -0.00576507, 6, 2.55, 12], ['C', 1.3527921567312655, 0.12539, 6, 2.55, 12], ['C', 2.3572087200724496, -0.023419, 6, 2.55, 12], ['H', 2.5772082689624494, 0.0664565, 1, 2.2, 1], ['H', 2.5861674622007786, 0.0648764, 1, 2.2, 1]]",299.814
941,"[['C', 2.357395593341947, -0.0252366, 6, 2.55, 12], ['C', 1.3443934339094261, 0.123477, 6, 2.55, 12], ['C', 2.3556056366881584, -0.0252366, 6, 2.55, 12], ['H', 2.5906407972828736, 0.0646481, 1, 2.2, 1], ['H', 2.586527075866618, 0.0646481, 1, 2.2, 1]]",285.526
942,"[['C', 2.3602568314360544, -0.0261322, 6, 2.55, 12], ['C', 1.3471747687478777, 0.123421, 6, 2.55, 12], ['C', 2.3593818673854092, -0.0261322, 6, 2.55, 12], ['H', 2.5933479253684113, 0.06462, 1, 2.2, 1], ['H', 2.5910579016111255, 0.06462, 1, 2.2, 1]]",293.928
943,"[['P', 1.5939128957132596, 0.593061, 15, 2.19, 31], ['F', 2.247081184230438, -0.118612, 9, 3.98, 19], ['F', 2.2471975144607494, -0.118612, 9, 3.98, 19], ['F', 2.2368412259386674, -0.118612, 9, 3.98, 19]]",235.54
944,"[['F', 2.247081184230438, -0.118612, 9, 3.98, 19], ['P', 1.566107351688878, 0.593061, 15, 2.19, 31], ['F', 2.2486131804509255, -0.118612, 9, 3.98, 19], ['F', 2.7176921335161386, -0.118612, 9, 3.98, 19], ['F', 2.721756978697208, -0.118612, 9, 3.98, 19]]",244.493
945,"[['P', 1.601564828299183, 0.593061, 15, 2.19, 31], ['F', 2.2486131804509255, -0.118612, 9, 3.98, 19], ['F', 2.2332686289648382, -0.118612, 9, 3.98, 19], ['F', 2.228660968426271, -0.118612, 9, 3.98, 19], ['H', 2.923428280008158, 0.0391551, 1, 2.2, 1]]",235.709
946,"[['F', 2.2471975144607494, -0.118612, 9, 3.98, 19], ['P', 1.5701875926407833, 0.593061, 15, 2.19, 31], ['F', 2.7176921335161386, -0.118612, 9, 3.98, 19], ['F', 2.2332686289648382, -0.118612, 9, 3.98, 19], ['F', 2.720719878805377, -0.118612, 9, 3.98, 19]]",244.273
947,"[['Cl', 1.9332286376964274, -0.0785818, 17, 3.16, 35]]",29.976
948,"[['F', 2.2368412259386674, -0.118612, 9, 3.98, 19], ['P', 1.5750568643303606, 0.593061, 15, 2.19, 31], ['F', 2.721756978697208, -0.118612, 9, 3.98, 19], ['F', 2.228660968426271, -0.118612, 9, 3.98, 19], ['F', 2.720719878805377, -0.118612, 9, 3.98, 19], ['H', 2.71140874827763, 0.0439879, 1, 2.2, 1], ['H', 2.470173594095938, 0.0391551, 1, 2.2, 1]]",245.282
949,"[['C', 2.3643571184360423, -0.0258869, 6, 2.55, 12], ['C', 1.349777461066188, 0.123439, 6, 2.55, 12], ['C', 2.362101813424249, -0.0258869, 6, 2.55, 12], ['H', 2.5968060943991707, 0.0646288, 1, 2.2, 1], ['H', 2.5940535702578082, 0.0646288, 1, 2.2, 1]]",298.346
950,"[['C', 2.357395593341947, -0.0252366, 6, 2.55, 12], ['C', 1.3443934339094261, 0.123477, 6, 2.55, 12], ['C', 2.3556056366881584, -0.0252366, 6, 2.55, 12], ['H', 2.5906407972828736, 0.0646481, 1, 2.2, 1], ['H', 2.586527075866618, 0.0646481, 1, 2.2, 1]]",285.526
951,"[['C', 2.353667519369433, -0.0123454, 6, 2.55, 12], ['C', 1.3424741453250555, 0.126342, 6, 2.55, 12], ['C', 2.3538088862134923, 0.00381848, 6, 2.55, 12], ['H', 2.5611411435332445, 0.0654255, 1, 2.2, 1], ['H', 2.6226538410182543, 0.0668945, 1, 2.2, 1]]",291.661
952,"[['C', 2.3739834796960615, 0.0747877, 6, 2.55, 12], ['C', 1.348247858872788, 0.418819, 6, 2.55, 12], ['F', 2.1741843033548234, -0.165848, 9, 3.98, 19], ['F', 2.1709752639610524, -0.165848, 9, 3.98, 19]]",264.436
953,"[['C', 2.3728769041595927, 0.0747877, 6, 2.55, 12], ['C', 1.34922387198182, 0.418819, 6, 2.55, 12], ['F', 2.1741843033548234, -0.165848, 9, 3.98, 19], ['F', 2.1708674655632314, -0.165848, 9, 3.98, 19]]",264.052
954,"[['C', 2.371526171115082, 0.0747877, 6, 2.55, 12], ['C', 2.6794360825568373, -0.0279992, 6, 2.55, 12], ['C', 1.3540871793762077, 0.418819, 6, 2.55, 12], ['F', 2.1709752639610524, -0.165848, 9, 3.98, 19], ['F', 2.1708674655632314, -0.165848, 9, 3.98, 19], ['H', 2.2717638546605197, 0.0641822, 1, 2.2, 1]]",278.381
955,"[['C', 2.355800122625427, -0.0124833, 6, 2.55, 12], ['C', 1.3464563664034879, 0.124181, 6, 2.55, 12], ['C', 2.3576642799654413, -0.0264089, 6, 2.55, 12], ['H', 2.6117280879293663, 0.0654238, 1, 2.2, 1], ['H', 2.5864728396568126, 0.0646113, 1, 2.2, 1]]",293.241
956,"[['C', 2.948312202109223, -0.0301204, 6, 2.55, 12], ['C', 2.3618654248648054, 0.0251726, 6, 2.55, 12], ['C', 2.367373885914951, -0.0257946, 6, 2.55, 12], ['C', 1.3490413285267888, 0.131602, 6, 2.55, 12], ['H', 2.7724069420390594, 0.0637945, 1, 2.2, 1], ['H', 2.605141846750304, 0.0646306, 1, 2.2, 1]]",300.572
957,"[['C', 2.8634477440956623, 0.0660459, 6, 2.55, 12], ['C', 2.3583007047206257, 0.1607, 6, 2.55, 12], ['C', 1.361872850588779, 0.403337, 6, 2.55, 12], ['F', 2.1726619073656255, -0.169798, 9, 3.98, 19], ['F', 2.1746342823787432, -0.169798, 9, 3.98, 19], ['H', 2.389879831471032, 0.0388412, 1, 2.2, 1], ['H', 2.5364784504076483, 0.0508055, 1, 2.2, 1]]",273.218
958,"[['C', 2.8723974483183565, 0.0660459, 6, 2.55, 12], ['C', 2.388459017723263, 0.1607, 6, 2.55, 12], ['C', 1.3441768254118212, 0.403337, 6, 2.55, 12], ['F', 2.1726619073656255, -0.169798, 9, 3.98, 19], ['F', 2.1826215507498365, -0.169798, 9, 3.98, 19], ['O', 2.8778147033053774, -0.250364, 8, 3.44, 16], ['H', 2.7871543466874895, 0.0388412, 1, 2.2, 1], ['H', 2.889740607387339, 0.0388412, 1, 2.2, 1]]",277.733
959,"[['C', 2.377628511355676, 0.1607, 6, 2.55, 12], ['C', 1.3384615527663217, 0.403337, 6, 2.55, 12], ['F', 2.1746342823787432, -0.169798, 9, 3.98, 19], ['F', 2.1826215507498365, -0.169798, 9, 3.98, 19], ['C', 2.8718708652552767, 0.317074, 6, 2.55, 12], ['O', 2.8521861211730375, -0.250364, 8, 3.44, 16], ['H', 2.6246557956530387, 0.0508055, 1, 2.2, 1]]",273.516
960,"[['C', 2.356704945251619, -0.0257794, 6, 2.55, 12], ['C', 1.345973456665752, 0.123441, 6, 2.55, 12], ['C', 2.3597304551844807, -0.0257794, 6, 2.55, 12], ['H', 2.5870310573358744, 0.0646302, 1, 2.2, 1], ['H', 2.5892991177641482, 0.0646302, 1, 2.2, 1]]",287.116
961,"[['C', 2.3632287104536465, 0.0550682, 6, 2.55, 12], ['C', 2.9369043800394072, -0.0468618, 6, 2.55, 12], ['C', 1.3544410477626219, 0.417429, 6, 2.55, 12], ['F', 2.178659555881586, -0.165903, 9, 3.98, 19], ['F', 2.1693675523591582, -0.165903, 9, 3.98, 19], ['H', 2.7979791261703006, 0.062576, 1, 2.2, 1]]",256.458
962,"[['C', 2.740189769104298, -0.0501022, 6, 2.55, 12], ['C', 2.375120868262691, 0.0550682, 6, 2.55, 12], ['C', 1.3506702254922167, 0.417429, 6, 2.55, 12], ['F', 2.178659555881586, -0.165903, 9, 3.98, 19], ['F', 2.1781751910718605, -0.165903, 9, 3.98, 19], ['H', 2.387873394218299, 0.0623042, 1, 2.2, 1]]",284.842
963,"[['C', 2.367197997142744, 0.0550682, 6, 2.55, 12], ['C', 2.9460182680669367, -0.0468618, 6, 2.55, 12], ['C', 1.3540180557932862, 0.417429, 6, 2.55, 12], ['F', 2.1693675523591582, -0.165903, 9, 3.98, 19], ['F', 2.1781751910718605, -0.165903, 9, 3.98, 19], ['H', 2.805231848010491, 0.062576, 1, 2.2, 1]]",256.874
964,"[['C', 2.3731375070740803, 0.0810443, 6, 2.55, 12], ['C', 1.3410807191694407, 0.419224, 6, 2.55, 12], ['F', 2.166187229885828, -0.165833, 9, 3.98, 19], ['F', 2.179383994168432, -0.165833, 9, 3.98, 19], ['O', 2.8768961898069008, -0.153242, 8, 3.44, 16]]",249.267
965,"[['C', 2.366041819146177, 0.0810443, 6, 2.55, 12], ['C', 2.669869193704044, -0.0482148, 6, 2.55, 12], ['C', 1.3523554737531849, 0.419224, 6, 2.55, 12], ['F', 2.166187229885828, -0.165833, 9, 3.98, 19], ['F', 2.165605424334423, -0.165833, 9, 3.98, 19], ['H', 2.272106570691537, 0.0623619, 1, 2.2, 1]]",271.651
966,"[['C', 2.9773733402128104, 0.116617, 6, 2.55, 12], ['C', 2.3917638784003854, 0.0810443, 6, 2.55, 12], ['C', 1.357561500063235, 0.419224, 6, 2.55, 12], ['F', 2.179383994168432, -0.165833, 9, 3.98, 19], ['F', 2.165605424334423, -0.165833, 9, 3.98, 19], ['O', 2.9023319427566854, -0.153242, 8, 3.44, 16], ['N', 2.834908752477638, -0.2035, 7, 3.04, 14], ['H', 2.2545724335569712, 0.144234, 1, 2.2, 1]]",265.694
967,"[['C', 2.3552824524311826, -0.0232591, 6, 2.55, 12], ['C', 1.3480975907586694, 0.123661, 6, 2.55, 12], ['C', 2.3601725102486353, -0.0264338, 6, 2.55, 12], ['H', 2.5749432286992917, 0.0648839, 1, 2.2, 1], ['H', 2.59291938115962, 0.064611, 1, 2.2, 1]]",293.045
968,"[['C', 2.36346470286899, -0.00739877, 6, 2.55, 12], ['C', 2.356335589926689, 0.160598, 6, 2.55, 12], ['C', 1.3360641039973657, 0.15931, 6, 2.55, 12], ['F', 2.6988754264471586, -0.20241, 9, 3.98, 19], ['H', 2.607329255673258, 0.0655851, 1, 2.2, 1]]",311.717
969,"[['C', 2.3642054299136266, 0.00745318, 6, 2.55, 12], ['C', 1.3365764201473647, 0.160598, 6, 2.55, 12], ['C', 2.358337016966908, 0.15931, 6, 2.55, 12], ['F', 2.6988754264471586, -0.202459, 9, 3.98, 19], ['H', 2.6282128910501075, 0.0670086, 1, 2.2, 1]]",314.614
970,"[['C', 2.3647015989956572, 0.0970732, 6, 2.55, 12], ['C', 2.701081373178288, -0.0325832, 6, 2.55, 12], ['C', 1.355683773831263, 0.420795, 6, 2.55, 12], ['F', 2.1738480772126825, -0.165763, 9, 3.98, 19], ['F', 2.174183394570351, -0.165763, 9, 3.98, 19], ['H', 2.2880434820497513, 0.0632281, 1, 2.2, 1]]",279.187
971,"[['O', 2.8322675956219348, -0.494546, 8, 3.44, 16], ['C', 2.993428739241253, 0.13178, 6, 2.55, 12], ['C', 2.3714275621437535, 0.0970732, 6, 2.55, 12], ['C', 1.3493165102706823, 0.420795, 6, 2.55, 12], ['F', 2.1738480772126825, -0.165763, 9, 3.98, 19], ['F', 2.173701205666979, -0.165763, 9, 3.98, 19]]",262.32
972,"[['O', 2.8480290222125806, -0.494546, 8, 3.44, 16], ['C', 2.9921478788027107, 0.13178, 6, 2.55, 12], ['C', 2.3710095360128127, 0.0970732, 6, 2.55, 12], ['C', 1.3487971627696573, 0.420795, 6, 2.55, 12], ['F', 2.174183394570351, -0.165763, 9, 3.98, 19], ['F', 2.173701205666979, -0.165763, 9, 3.98, 19]]",262.334
973,"[['C', 2.367036040170522, 0.19606, 6, 2.55, 12], ['C', 1.3351671035994572, 0.156308, 6, 2.55, 12], ['C', 2.3493540871549436, -0.0239919, 6, 2.55, 12], ['N', 2.8132640308181482, 0.0621283, 7, 3.04, 14], ['O', 2.7116136276144167, -0.12596, 8, 3.44, 16], ['H', 2.571499002104632, 0.0646838, 1, 2.2, 1]]",298.896
974,"[['C', 2.349356697016245, -0.0239919, 6, 2.55, 12], ['C', 1.335157327232612, 0.156308, 6, 2.55, 12], ['C', 2.367032761861077, 0.19606, 6, 2.55, 12], ['N', 2.8131849345925857, 0.0621283, 7, 3.04, 14], ['O', 2.711406836659909, -0.12596, 8, 3.44, 16], ['H', 2.5715388087900437, 0.0646838, 1, 2.2, 1]]",298.894
975,"[['C', 2.3629559562698104, -0.0261937, 6, 2.55, 12], ['C', 1.3514532903030507, 0.12342, 6, 2.55, 12], ['C', 2.3636863544165974, -0.0261937, 6, 2.55, 12], ['H', 2.593804462608043, 0.0646192, 1, 2.2, 1], ['H', 2.594632732921049, 0.0646192, 1, 2.2, 1]]",301.32
976,"[['C', 2.371244559776295, 0.055108, 6, 2.55, 12], ['C', 1.3543535594528695, 0.41743, 6, 2.55, 12], ['F', 2.1702968272141647, -0.165903, 9, 3.98, 19], ['F', 2.1739484421005297, -0.165903, 9, 3.98, 19]]",251.235
977,"[['C', 2.8120935907109006, -0.0457185, 6, 2.55, 12], ['C', 2.3674739795420385, 0.055108, 6, 2.55, 12], ['C', 1.352587250678169, 0.41743, 6, 2.55, 12], ['F', 2.1702968272141647, -0.165903, 9, 3.98, 19], ['F', 2.1802426214529556, -0.165903, 9, 3.98, 19], ['H', 2.5618694607987877, 0.0626162, 1, 2.2, 1]]",268.672
978,"[['C', 2.3728163044053328, 0.055108, 6, 2.55, 12], ['C', 2.7587224072486, -0.0501011, 6, 2.55, 12], ['C', 1.353042057327829, 0.41743, 6, 2.55, 12], ['F', 2.1739484421005297, -0.165903, 9, 3.98, 19], ['F', 2.1802426214529556, -0.165903, 9, 3.98, 19], ['H', 2.4327234244127247, 0.0623042, 1, 2.2, 1]]",278.923
