,neighbors,chemical_shift
938,"[['C', 4.99379946040684, -0.0501381, 6, 2.55, 12], ['C', 4.3284880171632665, -0.0421885, 6, 2.55, 12], ['C', 3.015659368515594, 0.0526372, 6, 2.55, 12], ['C', 2.3719029474318045, 0.0737087, 6, 2.55, 12], ['C', 3.448020863921564, -0.0384846, 6, 2.55, 12], ['C', 4.645113229039381, 0.0147971, 6, 2.55, 12], ['C', 1.3480022053337524, 0.418781, 6, 2.55, 12], ['F', 2.1717725377486174, -0.165849, 9, 3.98, 19], ['F', 2.175386155746858, -0.165849, 9, 3.98, 19], ['Cl', 3.0940642276064216, -0.0829701, 17, 3.16, 35], ['H', 3.6860409929698585, 0.0630326, 1, 2.2, 1]]",264.878
939,"[['C', 3.626582628561967, -0.0572051, 6, 2.55, 12], ['C', 2.3580574523066007, -0.026336, 6, 2.55, 12], ['C', 1.3432742277798748, 0.125251, 6, 2.55, 12], ['C', 2.352832684100681, -0.00020819, 6, 2.55, 12], ['C', 3.6034357913756025, 0.108309, 6, 2.55, 12], ['C', 4.128672672438096, -0.0352983, 6, 2.55, 12], ['H', 4.504556611674786, 0.0619, 1, 2.2, 1], ['H', 2.58415382254629, 0.0646122, 1, 2.2, 1], ['H', 2.6074348910418634, 0.066561, 1, 2.2, 1]]",290.253
940,"[['C', 4.880907318162739, -0.039564, 6, 2.55, 12], ['C', 3.629624229000162, -0.0460049, 6, 2.55, 12], ['C', 4.1024675693253165, -0.0379587, 6, 2.55, 12], ['C', 3.6272653714665517, 0.027523, 6, 2.55, 12], ['C', 2.3515003567717376, -0.00576507, 6, 2.55, 12], ['C', 1.3527921567312655, 0.12539, 6, 2.55, 12], ['C', 2.3572087200724496, -0.023419, 6, 2.55, 12], ['N', 4.780430092626038, -0.357883, 7, 3.04, 14], ['H', 2.5772082689624494, 0.0664565, 1, 2.2, 1], ['H', 2.5861674622007786, 0.0648764, 1, 2.2, 1], ['H', 4.865894808587002, 0.142324, 1, 2.2, 1]]",299.814
941,"[['C', 3.6191704313069657, -0.0416419, 6, 2.55, 12], ['C', 2.357395593341947, -0.0252366, 6, 2.55, 12], ['C', 1.3443934339094261, 0.123477, 6, 2.55, 12], ['C', 2.3556056366881584, -0.0252366, 6, 2.55, 12], ['C', 3.6180502663779994, -0.0416419, 6, 2.55, 12], ['C', 4.112668303497558, 0.0519458, 6, 2.55, 12], ['H', 4.504491601796102, 0.0631194, 1, 2.2, 1], ['H', 2.5906407972828736, 0.0646481, 1, 2.2, 1], ['H', 2.586527075866618, 0.0646481, 1, 2.2, 1], ['H', 4.502523935733955, 0.0631194, 1, 2.2, 1]]",285.526
942,"[['C', 3.623963176106192, -0.0538481, 6, 2.55, 12], ['C', 2.3602568314360544, -0.0261322, 6, 2.55, 12], ['C', 1.3471747687478777, 0.123421, 6, 2.55, 12], ['C', 2.3593818673854092, -0.0261322, 6, 2.55, 12], ['C', 3.6232134557539992, -0.0538481, 6, 2.55, 12], ['C', 4.133137032337071, -0.0198052, 6, 2.55, 12], ['H', 4.503659275776467, 0.0621772, 1, 2.2, 1], ['H', 2.5933479253684113, 0.06462, 1, 2.2, 1], ['H', 2.5910579016111255, 0.06462, 1, 2.2, 1], ['H', 4.499491955772263, 0.0621772, 1, 2.2, 1]]",293.928
943,"[['C', 4.23148297473925, 0.0143214, 6, 2.55, 12], ['P', 1.5939128957132596, 0.593061, 15, 2.19, 31], ['F', 2.247081184230438, -0.118612, 9, 3.98, 19], ['F', 3.1952843150489447, -0.118612, 9, 3.98, 19], ['F', 2.2471975144607494, -0.118612, 9, 3.98, 19], ['F', 2.2368412259386674, -0.118612, 9, 3.98, 19], ['H', 3.423268350724585, 0.0439879, 1, 2.2, 1], ['H', 4.708000053029638, 0.0439879, 1, 2.2, 1], ['H', 4.07232015285304, 0.0391551, 1, 2.2, 1]]",235.54
944,"[['F', 2.247081184230438, -0.118612, 9, 3.98, 19], ['P', 1.566107351688878, 0.593061, 15, 2.19, 31], ['F', 2.2486131804509255, -0.118612, 9, 3.98, 19], ['F', 2.7176921335161386, -0.118612, 9, 3.98, 19], ['F', 2.721756978697208, -0.118612, 9, 3.98, 19], ['H', 4.62787279481401, 0.0391551, 1, 2.2, 1]]",244.493
945,"[['C', 4.8167129303159655, 0.0143214, 6, 2.55, 12], ['N', 4.776028695351779, -0.270184, 7, 3.04, 14], ['C', 3.9560435694688096, -0.00984633, 6, 2.55, 12], ['F', 3.1952843150489447, -0.118612, 9, 3.98, 19], ['P', 1.601564828299183, 0.593061, 15, 2.19, 31], ['F', 2.2486131804509255, -0.118612, 9, 3.98, 19], ['F', 2.2332686289648382, -0.118612, 9, 3.98, 19], ['F', 2.228660968426271, -0.118612, 9, 3.98, 19], ['H', 4.713251535059732, 0.0439879, 1, 2.2, 1], ['H', 4.22075993310197, 0.0439879, 1, 2.2, 1], ['H', 2.923428280008158, 0.0391551, 1, 2.2, 1], ['H', 4.571407372800128, 0.0391551, 1, 2.2, 1], ['H', 4.1807009682565575, 0.0391551, 1, 2.2, 1]]",235.709
946,"[['C', 3.8389167572082292, 0.0143214, 6, 2.55, 12], ['N', 4.132675163252595, -0.270184, 7, 3.04, 14], ['C', 4.057482326625854, -0.00984633, 6, 2.55, 12], ['F', 2.2471975144607494, -0.118612, 9, 3.98, 19], ['P', 1.5701875926407833, 0.593061, 15, 2.19, 31], ['F', 2.7176921335161386, -0.118612, 9, 3.98, 19], ['F', 2.2332686289648382, -0.118612, 9, 3.98, 19], ['F', 2.720719878805377, -0.118612, 9, 3.98, 19], ['H', 4.023874294597987, 0.0439879, 1, 2.2, 1], ['H', 3.4563656049656624, 0.0439879, 1, 2.2, 1], ['H', 4.439364525579216, 0.0439879, 1, 2.2, 1], ['H', 3.178623749217335, 0.0391551, 1, 2.2, 1], ['H', 4.905961814121875, 0.0391551, 1, 2.2, 1], ['H', 4.4482601150218715, 0.0391551, 1, 2.2, 1]]",244.273
947,"[['C', 4.595362082000883, -0.00984633, 6, 2.55, 12], ['N', 4.663000959214637, -0.270184, 7, 3.04, 14], ['C', 4.6073143659824, 0.0143214, 6, 2.55, 12], ['N', 4.671212917255046, -0.270184, 7, 3.04, 14], ['C', 3.823837540525073, 0.199118, 6, 2.55, 12], ['Cl', 1.9332286376964274, -0.0785818, 17, 3.16, 35], ['H', 4.250328174160065, 0.0391551, 1, 2.2, 1], ['H', 4.217074515753387, 0.0391551, 1, 2.2, 1], ['H', 3.861572715159587, 0.0439879, 1, 2.2, 1]]",29.976
948,"[['C', 3.6521697332104086, 0.0143214, 6, 2.55, 12], ['N', 4.069673096068383, -0.270184, 7, 3.04, 14], ['C', 3.4768177478124693, -0.00984633, 6, 2.55, 12], ['F', 2.2368412259386674, -0.118612, 9, 3.98, 19], ['P', 1.5750568643303606, 0.593061, 15, 2.19, 31], ['F', 2.721756978697208, -0.118612, 9, 3.98, 19], ['F', 2.228660968426271, -0.118612, 9, 3.98, 19], ['F', 2.720719878805377, -0.118612, 9, 3.98, 19], ['H', 2.71140874827763, 0.0439879, 1, 2.2, 1], ['H', 4.530076954645847, 0.0439879, 1, 2.2, 1], ['H', 2.470173594095938, 0.0391551, 1, 2.2, 1], ['H', 3.741875971033821, 0.0391551, 1, 2.2, 1], ['H', 4.231048491156917, 0.0391551, 1, 2.2, 1]]",245.282
949,"[['C', 4.1512737028872815, -0.0224987, 6, 2.55, 12], ['C', 3.626531074283835, -0.0516488, 6, 2.55, 12], ['C', 2.3643571184360423, -0.0258869, 6, 2.55, 12], ['C', 1.349777461066188, 0.123439, 6, 2.55, 12], ['C', 2.362101813424249, -0.0258869, 6, 2.55, 12], ['C', 3.627049646131906, -0.0516488, 6, 2.55, 12], ['H', 4.499492133998202, 0.0624378, 1, 2.2, 1], ['H', 2.5968060943991707, 0.0646288, 1, 2.2, 1], ['H', 2.5940535702578082, 0.0646288, 1, 2.2, 1], ['H', 4.494041734828863, 0.0624378, 1, 2.2, 1]]",298.346
950,"[['C', 3.6191704313069657, -0.0416419, 6, 2.55, 12], ['C', 2.357395593341947, -0.0252366, 6, 2.55, 12], ['C', 1.3443934339094261, 0.123477, 6, 2.55, 12], ['C', 2.3556056366881584, -0.0252366, 6, 2.55, 12], ['C', 3.6180502663779994, -0.0416419, 6, 2.55, 12], ['C', 4.112668303497558, 0.0519458, 6, 2.55, 12], ['H', 4.504491601796102, 0.0631194, 1, 2.2, 1], ['H', 2.5906407972828736, 0.0646481, 1, 2.2, 1], ['H', 2.586527075866618, 0.0646481, 1, 2.2, 1], ['H', 4.502523935733955, 0.0631194, 1, 2.2, 1]]",285.526
951,"[['C', 4.1240572078064845, -0.0173328, 6, 2.55, 12], ['C', 3.629683947820049, 0.0636933, 6, 2.55, 12], ['C', 2.353667519369433, -0.0123454, 6, 2.55, 12], ['C', 1.3424741453250555, 0.126342, 6, 2.55, 12], ['C', 2.3538088862134923, 0.00381848, 6, 2.55, 12], ['C', 3.603698393077969, 0.129683, 6, 2.55, 12], ['N', 4.8186194786733525, 0.0565394, 7, 3.04, 14], ['O', 4.927429526055291, -0.126137, 8, 3.44, 16], ['C', 4.905625059065591, 0.336958, 6, 2.55, 12], ['H', 2.5611411435332445, 0.0654255, 1, 2.2, 1], ['H', 2.6226538410182543, 0.0668945, 1, 2.2, 1], ['H', 4.480664637953169, 0.295408, 1, 2.2, 1]]",291.661
952,"[['C', 4.990297179827922, -0.0396484, 6, 2.55, 12], ['C', 4.327488556078333, -0.0411066, 6, 2.55, 12], ['C', 3.0223599662517002, 0.0527142, 6, 2.55, 12], ['C', 2.3739834796960615, 0.0747877, 6, 2.55, 12], ['C', 3.4374958721586095, -0.0279992, 6, 2.55, 12], ['C', 4.648217483095912, 0.0251598, 6, 2.55, 12], ['C', 1.348247858872788, 0.418819, 6, 2.55, 12], ['F', 2.1741843033548234, -0.165848, 9, 3.98, 19], ['F', 2.1709752639610524, -0.165848, 9, 3.98, 19], ['Cl', 3.12969984816371, -0.0829691, 17, 3.16, 35], ['H', 3.6344191431610224, 0.0641822, 1, 2.2, 1]]",264.436
953,"[['C', 4.9816004804634595, -0.0396484, 6, 2.55, 12], ['C', 4.321157419705425, -0.0411066, 6, 2.55, 12], ['C', 3.0198478624863863, 0.0527142, 6, 2.55, 12], ['C', 2.3728769041595927, 0.0747877, 6, 2.55, 12], ['C', 3.4326845764532266, -0.0279992, 6, 2.55, 12], ['C', 4.6401442409552995, 0.0251598, 6, 2.55, 12], ['C', 1.34922387198182, 0.418819, 6, 2.55, 12], ['F', 2.1741843033548234, -0.165848, 9, 3.98, 19], ['F', 2.1708674655632314, -0.165848, 9, 3.98, 19], ['Cl', 3.131381120179012, -0.0829691, 17, 3.16, 35], ['H', 3.6334965402308415, 0.0641822, 1, 2.2, 1]]",264.052
954,"[['C', 4.946186060388376, -0.0396484, 6, 2.55, 12], ['C', 4.786906476711503, -0.0411066, 6, 2.55, 12], ['C', 3.685084655540301, 0.0527142, 6, 2.55, 12], ['C', 2.371526171115082, 0.0747877, 6, 2.55, 12], ['C', 2.6794360825568373, -0.0279992, 6, 2.55, 12], ['C', 4.081888898746136, 0.0251598, 6, 2.55, 12], ['N', 4.897156318636099, -0.357948, 7, 3.04, 14], ['C', 1.3540871793762077, 0.418819, 6, 2.55, 12], ['F', 2.1709752639610524, -0.165848, 9, 3.98, 19], ['F', 2.1708674655632314, -0.165848, 9, 3.98, 19], ['Cl', 4.495380452489477, -0.0829691, 17, 3.16, 35], ['H', 2.2717638546605197, 0.0641822, 1, 2.2, 1], ['H', 4.684249314202622, 0.142323, 1, 2.2, 1]]",278.381
955,"[['C', 3.622224771799227, -0.058273, 6, 2.55, 12], ['C', 4.1145296789500945, -0.0475997, 6, 2.55, 12], ['C', 3.627304032507333, 0.0615401, 6, 2.55, 12], ['C', 2.355800122625427, -0.0124833, 6, 2.55, 12], ['C', 1.3464563664034879, 0.124181, 6, 2.55, 12], ['C', 2.3576642799654413, -0.0264089, 6, 2.55, 12], ['C', 4.831756803872913, 0.33689, 6, 2.55, 12], ['H', 4.502776882527664, 0.0618644, 1, 2.2, 1], ['H', 2.6117280879293663, 0.0654238, 1, 2.2, 1], ['H', 2.5864728396568126, 0.0646113, 1, 2.2, 1]]",293.241
956,"[['C', 4.283926523299402, 0.0972154, 6, 2.55, 12], ['C', 2.948312202109223, -0.0301204, 6, 2.55, 12], ['C', 2.3618654248648054, 0.0251726, 6, 2.55, 12], ['C', 3.645542772466628, 0.0228552, 6, 2.55, 12], ['S', 4.971169046932023, -0.0817179, 16, 2.58, 32], ['C', 4.158969152050048, -0.0472376, 6, 2.55, 12], ['C', 3.6450508381141327, -0.0579616, 6, 2.55, 12], ['C', 2.367373885914951, -0.0257946, 6, 2.55, 12], ['C', 1.3490413285267888, 0.131602, 6, 2.55, 12], ['H', 4.853870837026204, 0.295424, 1, 2.2, 1], ['H', 2.7724069420390594, 0.0637945, 1, 2.2, 1], ['H', 4.517726763580262, 0.0618776, 1, 2.2, 1], ['H', 2.605141846750304, 0.0646306, 1, 2.2, 1]]",300.572
957,"[['O', 4.902713493124431, -0.480593, 8, 3.44, 16], ['C', 4.0784691555641714, 0.305789, 6, 2.55, 12], ['O', 4.665636133336345, -0.250993, 8, 3.44, 16], ['C', 2.8634477440956623, 0.0660459, 6, 2.55, 12], ['C', 2.3583007047206257, 0.1607, 6, 2.55, 12], ['C', 1.361872850588779, 0.403337, 6, 2.55, 12], ['F', 2.1726619073656255, -0.169798, 9, 3.98, 19], ['F', 2.1746342823787432, -0.169798, 9, 3.98, 19], ['C', 3.7215117790512786, 0.317074, 6, 2.55, 12], ['O', 4.147595500480396, -0.250364, 8, 3.44, 16], ['O', 4.763300716762428, -0.480206, 8, 3.44, 16], ['H', 4.698217774366941, 0.295051, 1, 2.2, 1], ['H', 3.486352267840085, 0.0388412, 1, 2.2, 1], ['H', 2.389879831471032, 0.0388412, 1, 2.2, 1], ['H', 2.5364784504076483, 0.0508055, 1, 2.2, 1], ['H', 4.6668512297584, 0.295064, 1, 2.2, 1]]",273.218
958,"[['C', 4.377123897735665, 0.305789, 6, 2.55, 12], ['C', 2.8723974483183565, 0.0660459, 6, 2.55, 12], ['C', 2.388459017723263, 0.1607, 6, 2.55, 12], ['C', 1.3441768254118212, 0.403337, 6, 2.55, 12], ['F', 2.1726619073656255, -0.169798, 9, 3.98, 19], ['F', 2.1826215507498365, -0.169798, 9, 3.98, 19], ['C', 3.0072384786335937, 0.317074, 6, 2.55, 12], ['O', 2.8778147033053774, -0.250364, 8, 3.44, 16], ['O', 4.300072764538629, -0.480206, 8, 3.44, 16], ['H', 4.928230183602623, 0.295051, 1, 2.2, 1], ['H', 2.7871543466874895, 0.0388412, 1, 2.2, 1], ['H', 2.889740607387339, 0.0388412, 1, 2.2, 1], ['H', 3.277619652193974, 0.0508055, 1, 2.2, 1], ['H', 4.5814226810376, 0.295064, 1, 2.2, 1]]",277.733
959,"[['C', 4.90514404906614, 0.305789, 6, 2.55, 12], ['C', 3.7091294304497873, 0.0660459, 6, 2.55, 12], ['C', 2.377628511355676, 0.1607, 6, 2.55, 12], ['C', 1.3384615527663217, 0.403337, 6, 2.55, 12], ['F', 2.1746342823787432, -0.169798, 9, 3.98, 19], ['F', 2.1826215507498365, -0.169798, 9, 3.98, 19], ['C', 2.8718708652552767, 0.317074, 6, 2.55, 12], ['O', 2.8521861211730375, -0.250364, 8, 3.44, 16], ['O', 4.037623517401607, -0.480206, 8, 3.44, 16], ['H', 4.126125372889776, 0.0388412, 1, 2.2, 1], ['H', 3.858560984357842, 0.0388412, 1, 2.2, 1], ['H', 2.6246557956530387, 0.0508055, 1, 2.2, 1], ['H', 4.3365903542849535, 0.295064, 1, 2.2, 1]]",273.516
960,"[['C', 4.119058909058618, 0.0224481, 6, 2.55, 12], ['C', 3.619213971474644, -0.0482084, 6, 2.55, 12], ['C', 2.356704945251619, -0.0257794, 6, 2.55, 12], ['C', 1.345973456665752, 0.123441, 6, 2.55, 12], ['C', 2.3597304551844807, -0.0257794, 6, 2.55, 12], ['C', 3.6176891412090306, -0.0482084, 6, 2.55, 12], ['H', 4.497996945379519, 0.0625463, 1, 2.2, 1], ['H', 2.5870310573358744, 0.0646302, 1, 2.2, 1], ['H', 2.5892991177641482, 0.0646302, 1, 2.2, 1], ['H', 4.5128387822693865, 0.0625463, 1, 2.2, 1]]",287.116
961,"[['C', 4.25382159803416, -0.0446726, 6, 2.55, 12], ['C', 4.930993254006602, -0.0584766, 6, 2.55, 12], ['C', 4.6171334086773, -0.0609708, 6, 2.55, 12], ['C', 3.4562105427505965, -0.0501022, 6, 2.55, 12], ['C', 2.3632287104536465, 0.0550682, 6, 2.55, 12], ['C', 2.9369043800394072, -0.0468618, 6, 2.55, 12], ['C', 1.3544410477626219, 0.417429, 6, 2.55, 12], ['F', 2.178659555881586, -0.165903, 9, 3.98, 19], ['F', 2.1693675523591582, -0.165903, 9, 3.98, 19], ['H', 4.911050462960331, 0.0560202, 1, 2.2, 1], ['H', 3.7089862098871653, 0.0623042, 1, 2.2, 1], ['H', 2.7979791261703006, 0.062576, 1, 2.2, 1]]",256.458
962,"[['C', 4.807042049811735, -0.0446726, 6, 2.55, 12], ['C', 4.977526200028619, -0.0584766, 6, 2.55, 12], ['C', 4.135995133256723, -0.0609708, 6, 2.55, 12], ['C', 2.740189769104298, -0.0501022, 6, 2.55, 12], ['C', 2.375120868262691, 0.0550682, 6, 2.55, 12], ['C', 3.656097535614369, -0.0468618, 6, 2.55, 12], ['C', 1.3506702254922167, 0.417429, 6, 2.55, 12], ['F', 2.178659555881586, -0.165903, 9, 3.98, 19], ['F', 2.1781751910718605, -0.165903, 9, 3.98, 19], ['H', 4.776190681082832, 0.0617781, 1, 2.2, 1], ['H', 2.387873394218299, 0.0623042, 1, 2.2, 1], ['H', 4.003436897637448, 0.062576, 1, 2.2, 1]]",284.842
963,"[['C', 4.26287409544065, -0.0446726, 6, 2.55, 12], ['C', 4.937055415117179, -0.0584766, 6, 2.55, 12], ['C', 4.620153302446676, -0.0609708, 6, 2.55, 12], ['C', 3.458043121973319, -0.0501022, 6, 2.55, 12], ['C', 2.367197997142744, 0.0550682, 6, 2.55, 12], ['C', 2.9460182680669367, -0.0468618, 6, 2.55, 12], ['C', 1.3540180557932862, 0.417429, 6, 2.55, 12], ['F', 2.1693675523591582, -0.165903, 9, 3.98, 19], ['F', 2.1781751910718605, -0.165903, 9, 3.98, 19], ['H', 3.7061870115903903, 0.0623042, 1, 2.2, 1], ['H', 2.805231848010491, 0.062576, 1, 2.2, 1]]",256.874
964,"[['C', 4.495989533441517, -0.0611154, 6, 2.55, 12], ['C', 4.971220190277711, -0.0598861, 6, 2.55, 12], ['C', 4.436940124232359, -0.0348038, 6, 2.55, 12], ['C', 3.196068551846725, 0.116617, 6, 2.55, 12], ['C', 2.3731375070740803, 0.0810443, 6, 2.55, 12], ['C', 3.2721019903184527, -0.0482148, 6, 2.55, 12], ['C', 1.3410807191694407, 0.419224, 6, 2.55, 12], ['F', 2.166187229885828, -0.165833, 9, 3.98, 19], ['F', 2.179383994168432, -0.165833, 9, 3.98, 19], ['S', 3.6033943195059943, 0.0564916, 16, 2.58, 32], ['O', 4.944676258088597, -0.153242, 8, 3.44, 16], ['O', 2.8768961898069008, -0.153242, 8, 3.44, 16], ['N', 4.3074678649546465, -0.2035, 7, 3.04, 14], ['H', 3.374389500897859, 0.0623619, 1, 2.2, 1], ['H', 3.9746319056746464, 0.144234, 1, 2.2, 1]]",249.267
965,"[['C', 4.0569998766647934, -0.0611154, 6, 2.55, 12], ['C', 4.934570550374902, -0.0598861, 6, 2.55, 12], ['C', 4.782271748590177, -0.0348038, 6, 2.55, 12], ['C', 3.6853724539517794, 0.116617, 6, 2.55, 12], ['C', 2.366041819146177, 0.0810443, 6, 2.55, 12], ['C', 2.669869193704044, -0.0482148, 6, 2.55, 12], ['C', 1.3523554737531849, 0.419224, 6, 2.55, 12], ['F', 2.166187229885828, -0.165833, 9, 3.98, 19], ['F', 2.165605424334423, -0.165833, 9, 3.98, 19], ['S', 4.61856712544951, 0.0564916, 16, 2.58, 32], ['O', 4.450775916331947, -0.153242, 8, 3.44, 16], ['N', 4.734660267057342, -0.2035, 7, 3.04, 14], ['H', 4.658558401792458, 0.0617712, 1, 2.2, 1], ['H', 2.272106570691537, 0.0623619, 1, 2.2, 1], ['H', 4.34554116421665, 0.144234, 1, 2.2, 1]]",271.651
966,"[['C', 4.7429484491276375, -0.0611154, 6, 2.55, 12], ['C', 4.328710298144475, -0.0348038, 6, 2.55, 12], ['C', 2.9773733402128104, 0.116617, 6, 2.55, 12], ['C', 2.3917638784003854, 0.0810443, 6, 2.55, 12], ['C', 3.548221802027681, -0.0482148, 6, 2.55, 12], ['C', 1.357561500063235, 0.419224, 6, 2.55, 12], ['F', 2.179383994168432, -0.165833, 9, 3.98, 19], ['F', 2.165605424334423, -0.165833, 9, 3.98, 19], ['S', 3.064863857156627, 0.0564916, 16, 2.58, 32], ['O', 4.511743363254433, -0.153242, 8, 3.44, 16], ['O', 2.9023319427566854, -0.153242, 8, 3.44, 16], ['N', 2.834908752477638, -0.2035, 7, 3.04, 14], ['H', 3.788521396648007, 0.0623619, 1, 2.2, 1], ['H', 3.798491915861137, 0.144234, 1, 2.2, 1], ['H', 2.2545724335569712, 0.144234, 1, 2.2, 1]]",265.694
967,"[['C', 3.619155682003689, -0.0587905, 6, 2.55, 12], ['C', 4.110495040961427, -0.0583898, 6, 2.55, 12], ['C', 3.6375730621121645, -0.0441341, 6, 2.55, 12], ['C', 2.3552824524311826, -0.0232591, 6, 2.55, 12], ['C', 1.3480975907586694, 0.123661, 6, 2.55, 12], ['C', 2.3601725102486353, -0.0264338, 6, 2.55, 12], ['C', 4.887771310186133, -0.0175309, 6, 2.55, 12], ['H', 4.503198781216093, 0.0618522, 1, 2.2, 1], ['H', 2.5749432286992917, 0.0648839, 1, 2.2, 1], ['H', 2.59291938115962, 0.064611, 1, 2.2, 1], ['H', 4.986688163299894, 0.0318351, 1, 2.2, 1], ['H', 4.865290216001628, 0.0380626, 1, 2.2, 1], ['H', 4.828173160218184, 0.295051, 1, 2.2, 1]]",293.045
968,"[['C', 2.36346470286899, -0.00739877, 6, 2.55, 12], ['C', 3.639193903898343, 0.0918054, 6, 2.55, 12], ['C', 4.096585472624558, 0.143003, 6, 2.55, 12], ['C', 3.622735910153947, 0.00745318, 6, 2.55, 12], ['C', 2.356335589926689, 0.160598, 6, 2.55, 12], ['C', 1.3360641039973657, 0.15931, 6, 2.55, 12], ['F', 2.6988754264471586, -0.20241, 9, 3.98, 19], ['C', 4.825379870042041, 0.339119, 6, 2.55, 12], ['H', 2.607329255673258, 0.0655851, 1, 2.2, 1], ['H', 4.503996455941807, 0.0670086, 1, 2.2, 1]]",311.717
969,"[['C', 3.6278180132921496, -0.00739877, 6, 2.55, 12], ['C', 4.140338482306811, 0.0918054, 6, 2.55, 12], ['C', 3.62181563062159, 0.143003, 6, 2.55, 12], ['C', 2.3642054299136266, 0.00745318, 6, 2.55, 12], ['C', 1.3365764201473647, 0.160598, 6, 2.55, 12], ['C', 2.358337016966908, 0.15931, 6, 2.55, 12], ['F', 2.6988754264471586, -0.202459, 9, 3.98, 19], ['N', 4.801362545833272, 0.0573349, 7, 3.04, 14], ['O', 4.9653998224078935, -0.126116, 8, 3.44, 16], ['H', 4.497074919133074, 0.0655851, 1, 2.2, 1], ['H', 2.6282128910501075, 0.0670086, 1, 2.2, 1]]",314.614
970,"[['O', 4.108309625027871, -0.494546, 8, 3.44, 16], ['C', 3.6758564313522717, 0.13178, 6, 2.55, 12], ['C', 2.3647015989956572, 0.0970732, 6, 2.55, 12], ['C', 2.701081373178288, -0.0325832, 6, 2.55, 12], ['C', 4.102344310798658, 0.0595904, 6, 2.55, 12], ['C', 4.953198632153493, -0.0442958, 6, 2.55, 12], ['C', 4.794213309519985, -0.0186167, 6, 2.55, 12], ['O', 4.904344816211444, -0.477124, 8, 3.44, 16], ['C', 1.355683773831263, 0.420795, 6, 2.55, 12], ['F', 2.1738480772126825, -0.165763, 9, 3.98, 19], ['F', 2.174183394570351, -0.165763, 9, 3.98, 19], ['H', 2.2880434820497513, 0.0632281, 1, 2.2, 1], ['H', 4.118292554686416, 0.295408, 1, 2.2, 1]]",279.187
971,"[['C', 4.127956148346304, 0.0788046, 6, 2.55, 12], ['O', 2.8322675956219348, -0.494546, 8, 3.44, 16], ['C', 2.993428739241253, 0.13178, 6, 2.55, 12], ['C', 2.3714275621437535, 0.0970732, 6, 2.55, 12], ['C', 3.4499571951091994, -0.0325832, 6, 2.55, 12], ['C', 4.6479194097414265, 0.0595904, 6, 2.55, 12], ['C', 4.979452373208714, -0.0442958, 6, 2.55, 12], ['C', 4.313814251076964, -0.0186167, 6, 2.55, 12], ['C', 1.3493165102706823, 0.420795, 6, 2.55, 12], ['F', 2.1738480772126825, -0.165763, 9, 3.98, 19], ['F', 2.173701205666979, -0.165763, 9, 3.98, 19], ['H', 4.91206472840168, 0.0659933, 1, 2.2, 1], ['H', 4.524928735003904, 0.0659933, 1, 2.2, 1], ['H', 4.293446973450892, 0.0659933, 1, 2.2, 1], ['H', 3.6545893421098308, 0.0632281, 1, 2.2, 1]]",262.32
972,"[['C', 4.131075483660915, 0.0788046, 6, 2.55, 12], ['O', 2.8480290222125806, -0.494546, 8, 3.44, 16], ['C', 2.9921478788027107, 0.13178, 6, 2.55, 12], ['C', 2.3710095360128127, 0.0970732, 6, 2.55, 12], ['C', 3.4402827723546565, -0.0325832, 6, 2.55, 12], ['C', 4.633313616310839, 0.0595904, 6, 2.55, 12], ['C', 4.955111682788294, -0.0442958, 6, 2.55, 12], ['C', 4.297798850661496, -0.0186167, 6, 2.55, 12], ['C', 1.3487971627696573, 0.420795, 6, 2.55, 12], ['F', 2.174183394570351, -0.165763, 9, 3.98, 19], ['F', 2.173701205666979, -0.165763, 9, 3.98, 19], ['H', 4.494029289375326, 0.0659933, 1, 2.2, 1], ['H', 4.9324431719990365, 0.0659933, 1, 2.2, 1], ['H', 4.306586162992064, 0.0659933, 1, 2.2, 1], ['H', 3.624207811416536, 0.0632281, 1, 2.2, 1]]",262.334
973,"[['C', 3.6159762012182197, -0.0561963, 6, 2.55, 12], ['C', 4.125104327831292, -0.0239919, 6, 2.55, 12], ['C', 3.6314580650766097, 0.156308, 6, 2.55, 12], ['C', 2.367036040170522, 0.19606, 6, 2.55, 12], ['C', 1.3351671035994572, 0.156308, 6, 2.55, 12], ['C', 2.3493540871549436, -0.0239919, 6, 2.55, 12], ['N', 2.8132640308181482, 0.0621283, 7, 3.04, 14], ['O', 3.8579475393208003, -0.12596, 8, 3.44, 16], ['O', 2.7116136276144167, -0.12596, 8, 3.44, 16], ['F', 4.732730812525485, -0.203002, 9, 3.98, 19], ['H', 4.493053233821882, 0.0619315, 1, 2.2, 1], ['H', 2.571499002104632, 0.0646838, 1, 2.2, 1]]",298.896
974,"[['C', 3.6159819387301555, -0.0561963, 6, 2.55, 12], ['C', 2.349356697016245, -0.0239919, 6, 2.55, 12], ['C', 1.335157327232612, 0.156308, 6, 2.55, 12], ['C', 2.367032761861077, 0.19606, 6, 2.55, 12], ['C', 3.631432030192244, 0.156308, 6, 2.55, 12], ['C', 4.125097174563088, -0.0239919, 6, 2.55, 12], ['F', 4.732730812525485, -0.203002, 9, 3.98, 19], ['N', 2.8131849345925857, 0.0621283, 7, 3.04, 14], ['O', 2.711406836659909, -0.12596, 8, 3.44, 16], ['O', 3.857805300598561, -0.12596, 8, 3.44, 16], ['H', 4.493052269166498, 0.0619315, 1, 2.2, 1], ['H', 2.5715388087900437, 0.0646838, 1, 2.2, 1]]",298.894
